dataset,model,regime,seed,test_accuracy,test_accuracy_dedup,test_accuracy_nbr_covered,val_accuracy,epochs_run,split_index
CiteSeer,GraphSAGE,inductive,5,0.7020000219345093,0.7020000219345093,0.7020000219345093,0.6899999976158142,105,0
CiteSeer,MLP,transductive,5,0.5440000295639038,0.5440000295639038,0.5440000295639038,0.5419999957084656,110,0
CiteSeer,MLP,density_control,5,0.5440000295639038,0.5440000295639038,0.5440000295639038,0.5419999957084656,110,0
CiteSeer,MLP,inductive,5,0.5440000295639038,0.5440000295639038,0.5440000295639038,0.5419999957084656,110,0
CiteSeer,LabelProp,transductive,5,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
CiteSeer,LabelProp,density_control,5,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
CiteSeer,LabelProp,inductive,5,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
CiteSeer,GCN,transductive,6,0.7120000123977661,0.7120000123977661,0.7120000123977661,0.6959999799728394,106,0
CiteSeer,GCN,density_control,6,0.7059999704360962,0.7059999704360962,0.7059999704360962,0.7080000042915344,106,0
CiteSeer,GCN,inductive,6,0.7099999785423279,0.7099999785423279,0.7099999785423279,0.6859999895095825,106,0
CiteSeer,GraphSAGE,transductive,6,0.6800000071525574,0.6800000071525574,0.6800000071525574,0.6940000057220459,105,0
CiteSeer,GraphSAGE,density_control,6,0.6520000100135803,0.6520000100135803,0.6520000100135803,0.6759999990463257,107,0
CiteSeer,GraphSAGE,inductive,6,0.6859999895095825,0.6859999895095825,0.6859999895095825,0.6819999814033508,163,0
CiteSeer,MLP,transductive,6,0.5299999713897705,0.5299999713897705,0.5299999713897705,0.5339999794960022,144,0
CiteSeer,MLP,density_control,6,0.5299999713897705,0.5299999713897705,0.5299999713897705,0.5339999794960022,144,0
CiteSeer,MLP,inductive,6,0.5299999713897705,0.5299999713897705,0.5299999713897705,0.5339999794960022,144,0
CiteSeer,LabelProp,transductive,6,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
CiteSeer,LabelProp,density_control,6,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
CiteSeer,LabelProp,inductive,6,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
CiteSeer,GCN,transductive,7,0.6940000057220459,0.6940000057220459,0.6940000057220459,0.7120000123977661,105,0
CiteSeer,GCN,density_control,7,0.671999990940094,0.671999990940094,0.671999990940094,0.6899999976158142,115,0
CiteSeer,GCN,inductive,7,0.6660000085830688,0.6660000085830688,0.6660000085830688,0.6700000166893005,173,0
CiteSeer,GraphSAGE,transductive,7,0.6859999895095825,0.6859999895095825,0.6859999895095825,0.6940000057220459,106,0
CiteSeer,GraphSAGE,density_control,7,0.6859999895095825,0.6859999895095825,0.6859999895095825,0.6840000152587891,105,0
CiteSeer,GraphSAGE,inductive,7,0.6919999718666077,0.6919999718666077,0.6919999718666077,0.6579999923706055,105,0
CiteSeer,MLP,transductive,7,0.5360000133514404,0.5360000133514404,0.5360000133514404,0.5400000214576721,113,0
CiteSeer,MLP,density_control,7,0.5360000133514404,0.5360000133514404,0.5360000133514404,0.5400000214576721,113,0
CiteSeer,MLP,inductive,7,0.5360000133514404,0.5360000133514404,0.5360000133514404,0.5400000214576721,113,0
CiteSeer,LabelProp,transductive,7,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
CiteSeer,LabelProp,density_control,7,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
CiteSeer,LabelProp,inductive,7,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
CiteSeer,GCN,transductive,8,0.6899999976158142,0.6899999976158142,0.6899999976158142,0.699999988079071,104,0
CiteSeer,GCN,density_control,8,0.6980000138282776,0.6980000138282776,0.6980000138282776,0.7059999704360962,105,0
CiteSeer,GCN,inductive,8,0.6880000233650208,0.6880000233650208,0.6880000233650208,0.6779999732971191,106,0
CiteSeer,GraphSAGE,transductive,8,0.7039999961853027,0.7039999961853027,0.7039999961853027,0.6980000138282776,149,0
CiteSeer,GraphSAGE,density_control,8,0.6919999718666077,0.6919999718666077,0.6919999718666077,0.6940000057220459,105,0
CiteSeer,GraphSAGE,inductive,8,0.6800000071525574,0.6800000071525574,0.6800000071525574,0.6819999814033508,105,0
CiteSeer,MLP,transductive,8,0.5519999861717224,0.5519999861717224,0.5519999861717224,0.5339999794960022,108,0
CiteSeer,MLP,density_control,8,0.5519999861717224,0.5519999861717224,0.5519999861717224,0.5339999794960022,108,0
CiteSeer,MLP,inductive,8,0.5519999861717224,0.5519999861717224,0.5519999861717224,0.5339999794960022,108,0
